T,H,SL,Confirmed,DI,GA,MT,New Cases,TJ,State,Date,Rt
3,3,5,3411489,5,5,5,5,5,Kerala,02/08/2021,1.15980564777329
3,4,5,3425473,5,5,5,5,5,Kerala,03/08/2021,1.1369056712912
3,4,5,3449149,5,5,5,5,5,Kerala,04/08/2021,1.1123388606836295
3,4,5,3471563,5,5,5,5,5,Kerala,05/08/2021,1.08395688816068
3,4,5,3493603,5,5,5,5,5,Kerala,06/08/2021,1.0583245127133398
3,4,5,3513551,5,5,5,5,5,Kerala,07/08/2021,1.03279409824266
3,4,5,3533918,5,5,5,5,5,Kerala,08/08/2021,1.01712410905569
3,4,5,3552525,5,5,5,5,5,Kerala,09/08/2021,0.993539670009576
3,3,5,3565574,5,5,5,5,5,Kerala,10/08/2021,0.9826113970865972
3,3,5,3586693,5,5,5,5,5,Kerala,11/08/2021,0.964293311484793
