T,H,SL,Confirmed,DI,GA,MT,New Cases,TJ,State,Date,Rt
3,3,5,873219,4,5,5,3,5,Tamil Nadu,26/03/2021,1.40381874113442
3,3,5,875190,4,5,5,3,5,Tamil Nadu,27/03/2021,1.4286869364238302
3,4,5,877279,4,5,5,3,5,Tamil Nadu,28/03/2021,1.43333579787657
3,3,5,879473,4,5,5,3,5,Tamil Nadu,29/03/2021,1.43163944884245
3,4,5,881752,4,5,5,3,5,Tamil Nadu,30/03/2021,1.41870385855573
3,4,5,884094,4,5,5,3,5,Tamil Nadu,31/03/2021,1.4008554212841895
3,4,5,886673,4,5,5,4,5,Tamil Nadu,01/04/2021,1.38339960923727
3,3,5,889490,4,5,5,4,5,Tamil Nadu,02/04/2021,1.37254269117634
3,4,5,892780,4,5,5,4,5,Tamil Nadu,03/04/2021,1.38211811532188
3,4,5,896226,4,5,5,4,5,Tamil Nadu,04/04/2021,1.38931547328335
3,3,5,899807,4,5,5,4,5,Tamil Nadu,05/04/2021,1.39100861069509
3,3,5,903479,4,5,5,4,5,Tamil Nadu,06/04/2021,1.38483835749309
3,3,5,907124,4,5,5,4,5,Tamil Nadu,07/04/2021,1.36681639544141
3,3,5,911110,4,5,5,4,5,Tamil Nadu,08/04/2021,1.35140432153422
3,3,5,915386,4,5,5,4,5,Tamil Nadu,09/04/2021,1.33740742694823
3,3,5,920827,4,5,5,5,5,Tamil Nadu,10/04/2021,1.3564198335218
3,3,5,926816,4,5,5,5,5,Tamil Nadu,11/04/2021,1.388101323499
3,3,5,933434,4,5,5,5,5,Tamil Nadu,12/04/2021,1.4298337376386498
3,3,5,940145,4,5,5,5,5,Tamil Nadu,13/04/2021,1.45414650280404
3,4,5,947129,4,5,5,5,5,Tamil Nadu,14/04/2021,1.47071676747504
3,4,5,954948,4,5,5,5,5,Tamil Nadu,15/04/2021,1.486615466779
3,3,5,962935,4,5,5,5,5,Tamil Nadu,16/04/2021,1.4828043783083302
3,3,5,971384,4,5,5,5,5,Tamil Nadu,17/04/2021,1.44684025498503
3,3,5,980728,4,5,5,5,5,Tamil Nadu,18/04/2021,1.4160335903952
3,3,5,991451,4,5,5,5,5,Tamil Nadu,19/04/2021,1.4039024436700702
3,3,5,1002392,4,5,5,5,5,Tamil Nadu,20/04/2021,1.39460010391066
3,3,5,1013378,4,5,5,5,5,Tamil Nadu,21/04/2021,1.3786029931357602
3,4,5,1025059,4,5,5,5,5,Tamil Nadu,22/04/2021,1.35751904910184
3,3,5,1037711,4,5,5,5,5,Tamil Nadu,23/04/2021,1.35003462231178
3,3,5,1051487,4,5,5,5,5,Tamil Nadu,24/04/2021,1.3523617497330298
3,3,5,1066329,4,5,5,5,5,Tamil Nadu,25/04/2021,1.3540153862095
3,3,5,1081988,4,5,5,5,5,Tamil Nadu,26/04/2021,1.3421317392466
3,3,5,1097672,4,5,5,5,5,Tamil Nadu,27/04/2021,1.32347891057527
3,3,5,1113502,4,5,5,5,5,Tamil Nadu,28/04/2021,1.30466137790544
3,3,5,1130167,4,5,5,5,5,Tamil Nadu,29/04/2021,1.28823956247447
3,3,5,1148064,4,5,5,5,5,Tamil Nadu,30/04/2021,1.27625573136767
3,4,5,1166756,4,5,5,5,5,Tamil Nadu,01/05/2021,1.26164876445925
3,3,5,1186344,4,5,5,5,5,Tamil Nadu,02/05/2021,1.24616495330245
3,3,5,1207112,4,5,5,5,5,Tamil Nadu,03/05/2021,1.23542240377618
3,3,5,1228064,4,5,5,5,5,Tamil Nadu,04/05/2021,1.22730578095926
3,3,5,1249292,4,5,5,5,5,Tamil Nadu,05/05/2021,1.22106342874682
3,3,5,1272602,4,5,5,5,5,Tamil Nadu,06/05/2021,1.22561871355177
3,3,5,1297500,4,5,5,5,5,Tamil Nadu,07/05/2021,1.2317272991278
3,3,5,1323965,4,5,5,5,5,Tamil Nadu,08/05/2021,1.24109791212081
3,3,5,1351362,4,5,5,5,5,Tamil Nadu,09/05/2021,1.24647384469679
3,3,5,1380259,4,5,5,5,5,Tamil Nadu,10/05/2021,1.24955736420148
3,3,5,1409237,4,5,5,5,5,Tamil Nadu,11/05/2021,1.24765351793933
3,3,5,1438509,4,5,5,5,5,Tamil Nadu,12/05/2021,1.2426106469241498
3,3,5,1468864,4,5,5,5,5,Tamil Nadu,13/05/2021,1.2291798899443402
3,3,5,1499485,4,5,5,5,5,Tamil Nadu,14/05/2021,1.2074318988039
3,3,5,1531377,4,5,5,5,5,Tamil Nadu,15/05/2021,1.18576358544605
3,3,5,1565035,4,5,5,5,5,Tamil Nadu,16/05/2021,1.17211614409574
3,3,5,1598216,4,5,5,5,5,Tamil Nadu,17/05/2021,1.15160915789859
3,3,5,1631291,4,5,5,5,5,Tamil Nadu,18/05/2021,1.13375354489796
3,3,5,1664350,4,5,5,5,5,Tamil Nadu,19/05/2021,1.11793627173022
3,4,5,1699225,4,5,5,5,5,Tamil Nadu,20/05/2021,1.1093113430401105
3,4,5,1734804,4,5,5,5,5,Tamil Nadu,21/05/2021,1.10575459934099
3,3,5,1770988,4,5,5,5,5,Tamil Nadu,22/05/2021,1.1010045766640502
3,3,5,1806861,4,5,5,5,5,Tamil Nadu,23/05/2021,1.08780761448308
3,3,5,1842344,4,5,5,5,5,Tamil Nadu,24/05/2021,1.07605824453472
3,3,5,1877211,4,5,5,5,5,Tamil Nadu,25/05/2021,1.06404114203458
3,2,5,1911496,4,5,5,5,5,Tamil Nadu,26/05/2021,1.05216582139026
3,2,5,1945260,4,5,5,5,5,Tamil Nadu,27/05/2021,1.03310234474406
3,3,5,1978621,4,5,5,5,5,Tamil Nadu,28/05/2021,1.01231169939414
3,3,5,2009700,4,5,5,5,5,Tamil Nadu,29/05/2021,0.98318868403167
3,3,5,2039716,4,5,5,5,5,Tamil Nadu,30/05/2021,0.95534136041355
3,3,5,2068580,4,5,5,5,5,Tamil Nadu,31/05/2021,0.9294721401777448
3,3,5,2096516,4,5,5,5,5,Tamil Nadu,01/06/2021,0.9075613019822378
3,3,5,2123029,4,5,5,5,5,Tamil Nadu,02/06/2021,0.8868495354697891
3,4,5,2148346,5,5,5,5,5,Tamil Nadu,03/06/2021,0.867065854395037
3,4,5,2172751,5,5,5,5,5,Tamil Nadu,04/06/2021,0.8480637432048009
3,3,5,2195402,5,5,5,5,5,Tamil Nadu,05/06/2021,0.833850629165933
3,3,5,2216812,5,5,5,5,5,Tamil Nadu,06/06/2021,0.820939585248483
3,4,5,2237233,5,5,5,5,5,Tamil Nadu,07/06/2021,0.8101877084550259
3,4,5,2256681,5,5,5,5,5,Tamil Nadu,08/06/2021,0.7999421393596059
3,3,5,2274704,5,5,5,5,5,Tamil Nadu,09/06/2021,0.78981126682337
3,3,5,2292025,5,5,5,5,5,Tamil Nadu,10/06/2021,0.7820419888961859
3,3,5,2308838,5,5,5,5,5,Tamil Nadu,11/06/2021,0.7761425998871121
3,3,5,2324597,5,5,5,5,5,Tamil Nadu,12/06/2021,0.7737404317562651
3,3,5,2339705,5,5,5,5,5,Tamil Nadu,13/06/2021,0.774160095208876
3,3,5,2353721,5,5,5,5,5,Tamil Nadu,14/06/2021,0.772631002635995
3,3,5,2366493,5,5,5,5,5,Tamil Nadu,15/06/2021,0.76712502734154
3,2,5,2378298,5,5,5,5,5,Tamil Nadu,16/06/2021,0.7623973696644231
3,3,5,2388746,5,5,5,5,5,Tamil Nadu,17/06/2021,0.750499188342934
3,3,5,2397864,5,5,5,5,5,Tamil Nadu,18/06/2021,0.7292986780282791
3,3,5,2406497,5,5,5,5,5,Tamil Nadu,19/06/2021,0.7100105849923091
3,3,5,2414680,5,5,5,5,5,Tamil Nadu,20/06/2021,0.690695488284724
3,3,5,2422497,5,5,5,5,5,Tamil Nadu,21/06/2021,0.676739180745047
3,3,5,2429924,5,5,5,5,5,Tamil Nadu,22/06/2021,0.6701367584122221
3,4,5,2436819,5,5,5,5,5,Tamil Nadu,23/06/2021,0.666786806632574
3,3,5,2443415,5,5,5,5,5,Tamil Nadu,24/06/2021,0.673776539941477
3,2,5,2449577,5,5,5,5,5,Tamil Nadu,25/06/2021,0.6903750826351128
3,3,5,2455332,5,5,5,5,5,Tamil Nadu,26/06/2021,0.705741816091926
3,4,5,2460747,5,5,5,5,5,Tamil Nadu,27/06/2021,0.71847281025196
3,4,5,2465874,5,5,5,5,5,Tamil Nadu,28/06/2021,0.7270255835350451
2,2,5,2470678,5,5,5,4,5,Tamil Nadu,29/06/2021,0.7311523340937379
3,4,5,2475190,5,5,5,4,5,Tamil Nadu,30/06/2021,0.734692703584369
3,4,5,2479696,5,5,5,4,5,Tamil Nadu,01/07/2021,0.740072957792341
3,4,5,2484177,5,5,5,4,5,Tamil Nadu,02/07/2021,0.751077817125919
3,4,5,2488407,5,5,5,4,5,Tamil Nadu,03/07/2021,0.76311708174225
3,4,5,2492420,5,5,5,4,5,Tamil Nadu,04/07/2021,0.775093644099227
3,3,5,2496287,5,5,5,4,5,Tamil Nadu,05/07/2021,0.787141906343641
3,3,5,2500002,5,5,5,4,5,Tamil Nadu,06/07/2021,0.800183005197165
3,3,5,2503481,5,5,5,4,5,Tamil Nadu,07/07/2021,0.8113880480837409
3,4,5,2506848,5,5,5,4,5,Tamil Nadu,08/07/2021,0.8158894319996021
3,4,5,2510059,5,5,5,4,5,Tamil Nadu,09/07/2021,0.8125188520544431
3,4,5,2513098,5,5,5,4,5,Tamil Nadu,10/07/2021,0.8083602270828628
3,3,5,2516011,5,5,5,4,5,Tamil Nadu,11/07/2021,0.8053131760074009
3,3,5,2518786,5,5,5,4,5,Tamil Nadu,12/07/2021,0.8014762389424541
3,4,5,2521438,5,5,5,4,5,Tamil Nadu,13/07/2021,0.7976350828222869
3,4,5,2523943,5,5,5,4,5,Tamil Nadu,14/07/2021,0.7960643921148391
3,4,5,2526401,5,5,5,3,5,Tamil Nadu,15/07/2021,0.796055470895421
3,4,5,2528806,5,5,5,3,5,Tamil Nadu,16/07/2021,0.7992124346487529
3,4,5,2531118,5,5,5,3,5,Tamil Nadu,17/07/2021,0.804566144987261
3,4,5,2533323,5,5,5,3,5,Tamil Nadu,18/07/2021,0.80917436462633
3,4,5,2535402,5,5,5,3,5,Tamil Nadu,19/07/2021,0.812209337435561
3,4,5,2537373,5,5,5,3,5,Tamil Nadu,20/07/2021,0.813624168038266
3,4,5,2539277,5,5,5,3,5,Tamil Nadu,21/07/2021,0.817042030617933
3,3,5,2541168,5,5,5,3,5,Tamil Nadu,22/07/2021,0.820604536780726
3,4,5,2543040,5,5,5,3,5,Tamil Nadu,23/07/2021,0.8244245982021509
3,3,5,2544870,5,5,5,3,5,Tamil Nadu,24/07/2021,0.8295222582989399
3,3,5,2546689,5,5,5,3,5,Tamil Nadu,25/07/2021,0.838885401946609
3,3,5,2548497,5,5,5,3,5,Tamil Nadu,26/07/2021,0.85415811682735
3,3,5,2550282,5,5,5,3,5,Tamil Nadu,27/07/2021,0.873471339689518
3,3,5,2552049,5,5,5,3,5,Tamil Nadu,28/07/2021,0.8937892423348041
3,3,5,2553805,5,5,5,3,5,Tamil Nadu,29/07/2021,0.910893611620766
3,3,5,2555664,5,5,5,3,5,Tamil Nadu,30/07/2021,0.932996813129856
3,3,5,2557611,5,5,5,3,5,Tamil Nadu,31/07/2021,0.961255844266216
3,3,5,2559597,5,5,5,3,5,Tamil Nadu,01/08/2021,0.9895252656143828
3,3,5,2561587,5,5,5,3,5,Tamil Nadu,02/08/2021,1.013973656267
3,3,5,2563544,5,5,5,3,5,Tamil Nadu,03/08/2021,1.03182184328017
3,2,5,2565452,5,5,5,3,5,Tamil Nadu,04/08/2021,1.04164800108913
3,3,5,2567401,5,5,5,3,5,Tamil Nadu,05/08/2021,1.05103725376369
3,3,5,2569398,5,5,5,3,5,Tamil Nadu,06/08/2021,1.05320124410565
3,3,5,2571383,5,5,5,3,5,Tamil Nadu,07/08/2021,1.04577288891389
3,3,5,2573352,5,5,5,3,5,Tamil Nadu,08/08/2021,1.03343855197999
3,4,5,2575308,5,5,5,3,5,Tamil Nadu,09/08/2021,1.0207527751276
3,3,5,2577237,5,5,5,3,5,Tamil Nadu,10/08/2021,1.01074177009877
3,4,5,2579130,5,5,5,3,5,Tamil Nadu,11/08/2021,1.00434240335538
