"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
107,113,1.26191686242217,0.00683486566300675,1.24855586931002,1.25069559421333,1.27318022267964,1.26190452264797,1.27318022267964,1.27318022267964,1.27534798142881
108,114,1.26299266716831,0.00667960311020081,1.24993437729052,1.25202581801589,1.2739996835024,1.26298089169119,1.2739996835024,1.2739996835024,1.27611787608909
109,115,1.25695029446033,0.0064996221359354,1.24424313203303,1.24627850880339,1.26766029469068,1.25693909141298,1.26766029469068,1.26766029469068,1.26972112286149
110,116,1.24293807253506,0.00630308052096978,1.23061456399452,1.2325886312505,1.2533238573528,1.24292741800491,1.2533238573528,1.2533238573528,1.25532212987329
111,117,1.22399023834289,0.00610273524790792,1.21205794290357,1.21396946054783,1.23404561342549,1.22398009574494,1.23404561342549,1.23404561342549,1.23598017331291
112,118,1.18812169479254,0.00587258678277912,1.17663915356847,1.17847867936347,1.19779771439932,1.18811201923329,1.19779771439932,1.19779771439932,1.19965922140603
113,119,1.16668351739857,0.00569323932316182,1.155551310581,1.1573347931833,1.17606383068011,1.16667425669568,1.17606383068011,1.17606383068011,1.17786835201209
114,120,1.1252765203701,0.00548393654987332,1.11455353771369,1.11627146680744,1.13431196154372,1.12526761188785,1.13431196154372,1.13431196154372,1.13605012918231
115,121,1.09476891270123,0.00531911469101965,1.08436813905263,1.0860344647994,1.10353274570679,1.09476029811563,1.10353274570679,1.10353274570679,1.10521864231567
116,122,1.09204960757527,0.0052403760457891,1.08180249782652,1.08344427600322,1.10068353173934,1.09204122532369,1.10068353173934,1.10068353173934,1.1023443529555
117,123,1.08242477327023,0.00516178293252043,1.07233119904581,1.07394841295278,1.0909291216445,1.08241656824518,1.0909291216445,1.0909291216445,1.09256497596284
118,124,1.0989054046261,0.00515333388327584,1.0888279647698,1.09044268600225,1.10739560138582,1.0988973490903,1.10739560138582,1.10739560138582,1.10902862341622
119,125,1.10530627896842,0.00512369707806701,1.09528653207722,1.09689207169436,1.11374749193255,1.10529836193558,1.11374749193255,1.11374749193255,1.11537101769298
120,126,1.11461389762518,0.0050976454218446,1.10464479631665,1.10624229225635,1.12301201153547,1.11460612633724,1.12301201153547,1.12301201153547,1.1246271625114
121,127,1.11770046562518,0.00505245348078965,1.10781948862322,1.1094029238016,1.12602397615211,1.11769285259705,1.12602397615211,1.12602397615211,1.12762470682784
122,128,1.12895204796731,0.00502153385802194,1.11913119472552,1.12070507737055,1.13722441474194,1.12894460278167,1.13722441474194,1.13722441474194,1.13881521157534
123,129,1.13267060812959,0.004971058071562,1.12294819376957,1.12450636725774,1.1408596554801,1.13266333582112,1.1408596554801,1.1408596554801,1.1424343504096
124,130,1.1423819184078,0.00493052234771675,1.13273844349816,1.13428404692016,1.15050398601017,1.14237482503462,1.15050398601017,1.15050398601017,1.15206570436354
125,131,1.12207643737532,0.00482289093338115,1.11264339431035,1.11415529032116,1.13002115464398,1.12206952749209,1.13002115464398,1.13002115464398,1.13154874872846
126,132,1.09620593575871,0.00470262474371008,1.08700808319384,1.08848229248099,1.1039525172503,1.09619921115383,1.1039525172503,1.1039525172503,1.1054420036904
127,133,1.10188890198428,0.00465512527982094,1.09278366544724,1.09424309921049,1.10955706600659,1.1018823465235,1.10955706600659,1.10955706600659,1.11103139265665
128,134,1.11180586787323,0.0046256232849989,1.10275805426586,1.10420835123721,1.11942526629104,1.1117994529737,1.11942526629104,1.11942526629104,1.12089013681835
129,135,1.11967526404053,0.00459535992165407,1.11068640090942,1.11212730709854,1.12724466559066,1.11966897730353,1.12724466559066,1.12724466559066,1.12869985417264
130,136,1.14398642267838,0.00459554613394087,1.1349968158156,1.13643793179593,1.15155590414578,1.14398026904355,1.15155590414578,1.15155590414578,1.15301100013394
131,137,1.13998114556506,0.0045338124766162,1.13111212720375,1.13253395284316,1.14744884049314,1.13997513510416,1.14744884049314,1.14744884049314,1.14888432087383
132,138,1.13299296949178,0.00446015290342424,1.12426787230818,1.12566666627935,1.14033923651504,1.13298711686775,1.14033923651504,1.14033923651504,1.14175132664924
133,139,1.11723161837183,0.00436765293016496,1.10868735974267,1.11005718891088,1.12442546224265,1.1172259268111,1.12442546224265,1.12442546224265,1.12580822166567
134,140,1.08611468566312,0.00424883146680554,1.07780288302849,1.07913544197861,1.09311282815916,1.08610914525605,1.09311282815916,1.09311282815916,1.09445797396876
135,141,1.05503136655297,0.00413725065893021,1.0469378818119,1.04823543086349,1.06184574940034,1.05502595855344,1.06184574940034,1.06184574940034,1.06315558450402
136,142,1.02495070189829,0.00403855802976964,1.01705035633773,1.01831692409194,1.03160257313209,1.02494539759897,1.03160257313209,1.03160257313209,1.03288119134916
137,143,0.989936238394142,0.00394259256106445,0.982223781955859,0.983460189830707,0.996430140636942,0.989931004379772,0.996430140636942,0.996430140636942,0.997678439299061
138,144,1.0024882953114,0.00395352014180756,0.99475431633735,0.995994209432338,1.00900010919138,1.00248309814113,1.00900010919138,1.00900010919138,1.01025180937029
139,145,1.0123519822294,0.00397071007570879,1.00458429509383,1.00582961147777,1.01889206124499,1.01234679084525,1.01889206124499,1.01889206124499,1.02014917156786
140,146,1.01829275669919,0.00398330180458424,1.01050039730443,1.01174967863134,1.02485355155315,1.01828756281666,1.02485355155315,1.02485355155315,1.0261146324949
141,147,1.01821958492341,0.00398064076353317,1.01043242240112,1.01168087266036,1.0247759915806,1.01821439760534,1.0247759915806,1.0247759915806,1.02603622654133
142,148,1.03123759640625,0.00399974985724187,1.02341293463014,1.02466742473707,1.03782540724365,1.03123242527831,1.03782540724365,1.03782540724365,1.039091645271
143,149,1.02771361274307,0.00398479315038994,1.01991820585084,1.02116800679509,1.03427678621815,1.02770846261755,1.03427678621815,1.03427678621815,1.03553828736889
144,150,1.03909401243947,0.00399607210585579,1.03127642083984,1.03252980715071,1.04567569135168,1.0390888898429,1.04567569135168,1.04567569135168,1.04694071532809
145,151,1.03834637494598,0.00398240369712811,1.03055548385098,1.03180459866902,1.04490551801076,1.03834128366951,1.04490551801076,1.04490551801076,1.04616619934043
146,152,1.03340112410546,0.00395869398932824,1.02565659976194,1.0268982847045,1.03992120624004,1.03339606919693,1.03992120624004,1.03992120624004,1.04117437507251
147,153,1.07385453389377,0.00401975678828967,1.06599021698105,1.06725118792637,1.08047498888772,1.07384951818301,1.08047498888772,1.08047498888772,1.0817473546726
148,154,1.10612136722441,0.00406330128930398,1.09817159004423,1.09944632799232,1.11281337820093,1.1061163917595,1.11281337820093,1.11281337820093,1.11409941955711
149,155,1.0958362742267,0.00401974649736179,1.08797169114391,1.08923277310687,1.10245654109214,1.09583135915273,1.10245654109214,1.10245654109214,1.10372878926527
150,156,1.12423536606273,0.00403457412902195,1.1163414688139,1.11760732387664,1.13087987126417,1.12423053973767,1.13087987126417,1.13087987126417,1.13215669091496
151,157,1.13529870389437,0.0040126583724676,1.12744747965109,1.12870654103043,1.14190699271421,1.13529397638221,1.14190699271421,1.14190699271421,1.14317679419568
152,158,1.11344222992918,0.00392807845654862,1.10575647142657,1.10698900375002,1.11991121275717,1.1134376106837,1.11991121275717,1.11991121275717,1.12115423921932
153,159,1.11407870518603,0.00387935904713361,1.10648810377384,1.10770541633567,1.12046735347441,1.11407420238752,1.12046735347441,1.12046735347441,1.12169489562739
154,160,1.07653595535953,0.00376699117558702,1.06916528102253,1.0703473091087,1.08273958920397,1.07653156157155,1.08273958920397,1.08273958920397,1.0839315992279
155,161,1.03802300156988,0.00365777798727027,1.03086610434352,1.03201382881425,1.04404682976832,1.03801870515578,1.04404682976832,1.04404682976832,1.04520431495985
156,162,1.011055441507,0.00357806634204868,1.0040545614264,1.00517725374833,1.01694802696309,1.01105122065398,1.01694802696309,1.01694802696309,1.01808030834391
157,163,1.00061400099774,0.00354042747786196,0.993686763185989,0.994797646456036,1.00644459901799,1.00060982535578,1.00644459901799,1.00644459901799,1.0075649686351
158,164,1.0017993433032,0.00353461290855578,0.994883448849532,0.995992521041453,1.00762034549908,1.00179518629003,1.00762034549908,1.00762034549908,1.00873886171665
159,165,1.03623815670535,0.00359328690829184,1.029207252892,1.03033481796596,1.04215566301769,1.03623400331599,1.04215566301769,1.04215566301769,1.04329266388478
160,166,1.0550021842767,0.00362466667324596,1.04790977062327,1.04904722639776,1.06097130185536,1.05499803319547,1.06097130185536,1.06097130185536,1.06211818817938
161,167,1.08085132230331,0.0036604553177036,1.07368871044475,1.07483746500484,1.08687927494067,1.0808471900902,1.08687927494067,1.08687927494067,1.08803741718527
162,168,1.06211023025915,0.00361088657341679,1.05504465707236,1.0561778376705,1.06805658104594,1.06210613825044,1.06805658104594,1.06805658104594,1.06919905799098
163,169,1.07777852048043,0.00361188995237628,1.07071081784238,1.07184437961424,1.08372642427219,1.07777448571815,1.08372642427219,1.08372642427219,1.08486915233693
164,170,1.05390152923206,0.00354571750374467,1.04696335621409,1.04807613268134,1.0597404895239,1.05389755286304,1.0597404895239,1.0597404895239,1.06086229962447
165,171,1.05899984547774,0.00352862750761658,1.05209500554575,1.05320246172723,1.06481059786131,1.05899592630692,1.06481059786131,1.06481059786131,1.06592695773163
166,172,1.04785856537109,0.00348744118887682,1.04103430625638,1.04212884127136,1.05360148668871,1.04785469645262,1.05360148668871,1.05360148668871,1.05470481122772
167,173,1.03879063608394,0.00345217967588069,1.03203536102805,1.03311883559303,1.04447548115265,1.0387868119137,1.04447548115265,1.04447548115265,1.04556764358133
168,174,1.04842493795949,0.00345018519674972,1.04167345959003,1.04275635054494,1.05410643515126,1.0484211533076,1.05410643515126,1.05410643515126,1.05519792419096
169,175,1.10624821724806,0.00352825822221446,1.09934362267597,1.10045115344399,1.11205807602684,1.10624446625186,1.11205807602684,1.11205807602684,1.11317412841989
170,176,1.10452051482136,0.00350784639912478,1.09765582011448,1.09875696146238,1.11029673532245,1.10451680130077,1.11029673532245,1.11029673532245,1.11140631315719
171,177,1.14505165079559,0.00354242106669976,1.13811901886309,1.13923112371787,1.15088463869242,1.14504799776099,1.15088463869242,1.15088463869242,1.15200504262035
172,178,1.14802365095553,0.00350913520284429,1.14115603740552,1.14225774166874,1.15380175633394,1.14802007552889,1.15380175633394,1.15380175633394,1.15491158335831
173,179,1.15234715559473,0.0034700909901449,1.14555580497594,1.14664531074665,1.15806088190001,1.15234367240683,1.15806088190001,1.15806088190001,1.15915830088122
174,180,1.16793215716878,0.00344302625042104,1.16119356839564,1.16227465920374,1.17360119589296,1.16792877386049,1.17360119589296,1.17360119589296,1.17468997300219
175,181,1.17753772474638,0.00340519449924716,1.17087299778272,1.17194228203628,1.18314436390663,1.17753444237629,1.18314436390663,1.18314436390663,1.18422110514698
176,182,1.20658658144013,0.0033921264588645,1.1999471728075,1.20101245678493,1.21217154928169,1.20658340263343,1.21217154928169,1.21217154928169,1.21324405496763
177,183,1.20788373475524,0.0033359699579837,1.20135408463787,1.20240179540287,1.21337614998675,1.20788066362893,1.21337614998675,1.21337614998675,1.21443083782878
178,184,1.20152276125799,0.00326448927216839,1.19513288475655,1.1961582013966,1.20689740597873,1.2015198047637,1.20689740597873,1.20689740597873,1.20792943927141
179,185,1.20668143407517,0.0032065951839081,1.20040469767599,1.20141190316648,1.21196065371724,1.20667859370983,1.21196065371724,1.21196065371724,1.21297431203522
180,186,1.20324899920841,0.00313882973794308,1.19710476496477,1.19809074293883,1.20841656551437,1.20324626986252,1.20841656551437,1.20841656551437,1.20940874409866
