1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
1
6
2
0
2
0
3
1
3
1
0
1
12
12
15
28
14
9
19
39
6
20
32
7
24
21
9
11
8
13
9
9
12
7
10
2
3
8
1
7
1
4
2
6
19
11
10
3
7
11
13
4
10
1
0
3
0
0
2
1
0
0
2
7
7
5
10
26
16
11
14
29
12
24
24
42
63
52
49
67
41
84
62
58
61
57
86
82
94
111
108
107
91
91
65
83
78
85
54
82
79
75
97
118
127
133
138
141
152
123
150
195
118
0
253
151
160
211
240
225
193
272
301
339
416
488
435
449
608
623
722
791
593
821
794
720
1038
1078
885
1103
927
702
1167
903
506
1310
1129
1169
962
1083
1195
1298
1251
1420
1211
1184
1417
1212
1564
1569
1608
1530
1725
1758
2333
1968
1983
2172
1908
1242
2375
2476
2406
2543
2397
2154
1530
1140
1547
1553
2479
2655
3082
1648
3026
3402
3349
2988
2885
3139
2540
3215
3830
4351
4167
4624
4716
2910
4125
5376
6324
6477
7006
7445
4538
7354
8830
8135
9258
7834
8553
5042
7871
10606
5445
9250
11755
9347
5930
8764
6244
7789
7283
9016
7631
5022
6591
8369
7482
8511
8253
6843
4287
5457
8790
7020
6638
7983
7025
4138
6862
8516
6820
7002
7201
5440
3593
6010
7007
5537
5804
6357
4581
2710
5792
6419
5722
6028
5772
5254
3757
5420
6491
5378
3966
6250
5643
3382
5375
6316
5376
5718
5848
4777
3272
5032
4875
4470
4642
5949
4698
2707
5218
6185
4969
5456
6293
5711
3423
6049
6169
5177
5397
3527
4905
3047
5887
6268
5215
4991
5328
4600
3021
5615
6394
5051
5142
5528
4545
3110
5507
6004
5490
5624
5960
5005
3346
6186
6815
6334
6753
6960
6036
3361
6293
5659
5771
6268
6282
5266
3459
5716
6356
6102
5610
5942
6075
3742
5214
5980
5281
5397
5471
4612
2884
4937
4892
4584
4505
4650
4070
2212
4034
4106
3677
3671
3792
3254
1938
2938
2765
2616
2776
2791
2100
1412
2316
0
2475
3913
2035
1792
1054
1970
2098
1899
1984
2078
1875
1239
1985
2456
1989
1825
2055
2216
1549
2389
2653
2798
2508
2541
2802
2357
3502
3502
4353
5063
6194
6986
5692
7515
8778
8126
10031
13835
18257
13644
19577
22414
26995
28447
26685
28469
21890
32819
35013
38607
37199
35636
31959
26011
37190
41953
42464
38460
41971
35801
27487
37290
43529
39955
34694
32680
29704
21402
31337
32762
30491
29673
28514
25820
17821
29803
28798
24166
22318
23513
19894
12300
19760
19661
18853
16229
17328
14672
9313
15567
16204
14424
14233
13832
11584
7719
12246
13270
12469
11361
12443
11647
7449
12617
12787
12078
11546
12118
10905
8063
13550
13658
12868
12095
12456
12100
8037
14373
15600
13772
13563
14087
12220
7798
14539
15637
13773
13750
16148
13956
9931
16848
17481
12818
17518
18531
17466
11586
22129
22056
22064
20772
20624
20728
13984
23676
22414
22040
19948
20367
18607
13049
21119
