Date,T,U
29.04.2021 20:30,29.8,75
29.04.2021 17:30,31.8,71
29.04.2021 14:30,33.8,53
29.04.2021 11:30,33.6,60
29.04.2021 08:30,30.2,72
29.04.2021 05:30,28,85
29.04.2021 02:30,29,80
28.04.2021 23:30,28.4,73
28.04.2021 20:30,30,72
28.04.2021 17:30,31.8,66
28.04.2021 14:30,33.4,64
28.04.2021 11:30,34,56
28.04.2021 08:30,30.4,72
28.04.2021 05:30,27.4,87
28.04.2021 02:30,29.4,81
27.04.2021 23:30,30.4,74
27.04.2021 20:30,30.4,70
27.04.2021 17:30,32.6,62
27.04.2021 14:30,34,58
27.04.2021 11:30,34.2,62
27.04.2021 08:30,30.2,76
27.04.2021 05:30,28.4,80
27.04.2021 02:30,29.4,79
26.04.2021 23:30,29.8,80
26.04.2021 20:30,30.4,77
26.04.2021 17:30,32.4,67
26.04.2021 14:30,33.2,66
26.04.2021 11:30,33.6,65
26.04.2021 08:30,30.8,77
26.04.2021 05:30,29.4,82
26.04.2021 02:30,30,83
25.04.2021 23:30,30,75
25.04.2021 20:30,32.2,51
25.04.2021 17:30,33.6,64
25.04.2021 14:30,34.2,58
25.04.2021 11:30,33.6,57
25.04.2021 08:30,29.2,76
25.04.2021 05:30,26.6,89
25.04.2021 02:30,27.8,83
24.04.2021 23:30,28.8,79
24.04.2021 20:30,29.4,72
24.04.2021 17:30,31.4,63
24.04.2021 14:30,33,56
24.04.2021 11:30,31.8,60
24.04.2021 08:30,29.2,67
24.04.2021 05:30,24.4,83
24.04.2021 02:30,26.6,81
23.04.2021 23:30,27.8,72
23.04.2021 20:30,29.4,62
23.04.2021 17:30,32.6,49
23.04.2021 14:30,33,54
23.04.2021 11:30,33.4,55
23.04.2021 08:30,29.2,64
23.04.2021 05:30,25.4,87
23.04.2021 02:30,26,87
22.04.2021 23:30,28,80
22.04.2021 20:30,29.6,74
22.04.2021 17:30,32.8,58
22.04.2021 14:30,33.8,55
22.04.2021 11:30,33.8,46
22.04.2021 08:30,28.8,71
22.04.2021 05:30,26.8,84
22.04.2021 02:30,26.8,86
21.04.2021 23:30,27.8,81
21.04.2021 20:30,29.2,74
21.04.2021 17:30,31.6,79
21.04.2021 14:30,32.4,59
21.04.2021 11:30,32.6,59
21.04.2021 08:30,29,75
21.04.2021 05:30,26.8,83
21.04.2021 02:30,27.2,83
20.04.2021 23:30,28.4,82
20.04.2021 20:30,29.4,76
20.04.2021 17:30,32,65
20.04.2021 14:30,32.8,58
20.04.2021 11:30,32.4,60
20.04.2021 08:30,29.4,68
20.04.2021 05:30,26.4,84
20.04.2021 02:30,28.4,78
19.04.2021 23:30,29,78
19.04.2021 20:30,29.8,70
19.04.2021 17:30,32.2,62
19.04.2021 14:30,32.4,64
19.04.2021 11:30,33.2,61
19.04.2021 08:30,30.4,73
19.04.2021 05:30,27.4,87
19.04.2021 02:30,28.4,83
18.04.2021 23:30,29.8,78
18.04.2021 20:30,31,68
18.04.2021 17:30,33.2,61
18.04.2021 14:30,34.6,59
18.04.2021 11:30,34.8,59
18.04.2021 08:30,29,75
18.04.2021 05:30,27,87
18.04.2021 02:30,28.2,85
17.04.2021 23:30,29,80
17.04.2021 20:30,29.8,75
17.04.2021 17:30,32.4,62
17.04.2021 14:30,33.2,63
17.04.2021 11:30,33.6,56
17.04.2021 08:30,27.8,76
17.04.2021 05:30,25,88
17.04.2021 02:30,27.5,81
16.04.2021 23:30,28,80
16.04.2021 20:30,28.8,75
16.04.2021 17:30,31.4,67
16.04.2021 14:30,32.6,62
16.04.2021 11:30,32.4,59
16.04.2021 08:30,28,78
16.04.2021 05:30,25,87
16.04.2021 02:30,27,87
15.04.2021 23:30,27.6,83
15.04.2021 20:30,29.4,76
15.04.2021 17:30,31.2,68
15.04.2021 14:30,34.6,54
15.04.2021 11:30,34.8,49
15.04.2021 08:30,29.4,76
15.04.2021 05:30,26.6,87
15.04.2021 02:30,28.4,83
14.04.2021 23:30,29.8,74
14.04.2021 20:30,29.6,78
14.04.2021 17:30,31.6,65
14.04.2021 14:30,34.8,58
14.04.2021 11:30,34.2,55
14.04.2021 08:30,29.8,70
14.04.2021 05:30,28.4,82
14.04.2021 02:30,29,80
13.04.2021 23:30,29.4,81
13.04.2021 20:30,30,75
13.04.2021 17:30,32.2,68
13.04.2021 14:30,34.8,48
13.04.2021 11:30,34.6,57
13.04.2021 08:30,29.2,67
13.04.2021 05:30,27.8,77
13.04.2021 02:30,29,75
12.04.2021 23:30,28.4,70
12.04.2021 20:30,32.2,51
12.04.2021 17:30,33.6,45
12.04.2021 14:30,34,49
12.04.2021 11:30,34.4,57
12.04.2021 08:30,28.8,82
12.04.2021 05:30,27,89
12.04.2021 02:30,28.2,85
11.04.2021 23:30,27.6,84
11.04.2021 20:30,29.6,79
11.04.2021 17:30,32.2,66
11.04.2021 14:30,34.2,51
11.04.2021 11:30,34.4,36
11.04.2021 08:30,28.2,73
11.04.2021 05:30,25,90
11.04.2021 02:30,25.6,89
10.04.2021 23:30,27.6,83
10.04.2021 20:30,29.2,75
10.04.2021 17:30,31.2,58
10.04.2021 14:30,32,60
10.04.2021 11:30,32.2,60
10.04.2021 08:30,28,78
10.04.2021 05:30,24.8,90
10.04.2021 02:30,26.6,84
09.04.2021 23:30,27.8,83
09.04.2021 20:30,28.8,75
09.04.2021 17:30,31.2,63
09.04.2021 14:30,32.2,62
09.04.2021 11:30,31.4,63
09.04.2021 08:30,27.6,80
09.04.2021 05:30,24.8,90
09.04.2021 02:30,26.2,87
08.04.2021 23:30,27.4,84
08.04.2021 20:30,28.6,74
08.04.2021 17:30,30.8,67
08.04.2021 14:30,32.4,65
08.04.2021 11:30,32.2,63
08.04.2021 08:30,28.4,76
08.04.2021 05:30,25.6,87
08.04.2021 02:30,27.8,77
07.04.2021 23:30,28.8,69
07.04.2021 20:30,29.4,60
07.04.2021 17:30,32.6,47
07.04.2021 14:30,34.6,50
07.04.2021 11:30,32.8,59
07.04.2021 08:30,27.6,77
07.04.2021 05:30,25,90
07.04.2021 02:30,26.6,81
06.04.2021 23:30,28,74
06.04.2021 20:30,30.2,64
06.04.2021 17:30,34.6,36
06.04.2021 14:30,35.2,51
06.04.2021 11:30,35.2,49
06.04.2021 08:30,28.2,55
06.04.2021 05:30,23,84
06.04.2021 02:30,26.8,68
05.04.2021 23:30,26.2,78
05.04.2021 20:30,29.6,66
05.04.2021 17:30,31.4,55
05.04.2021 14:30,32.6,58
05.04.2021 11:30,31.2,62
05.04.2021 08:30,27.8,77
05.04.2021 05:30,25.6,87
05.04.2021 02:30,26.6,84
04.04.2021 23:30,27.4,81
04.04.2021 20:30,28.2,76
04.04.2021 17:30,30.8,62
04.04.2021 14:30,32.2,58
04.04.2021 11:30,31.6,59
04.04.2021 08:30,27.8,74
04.04.2021 05:30,26,81
04.04.2021 02:30,27,76
03.04.2021 23:30,27.6,74
03.04.2021 20:30,28,65
03.04.2021 17:30,30.4,63
03.04.2021 14:30,31.2,60
03.04.2021 11:30,30.8,62
03.04.2021 08:30,28.2,69
03.04.2021 05:30,24.4,85
03.04.2021 02:30,24.8,83
02.04.2021 23:30,26.2,78
02.04.2021 20:30,28,70
02.04.2021 17:30,31,61
02.04.2021 14:30,32,55
02.04.2021 11:30,32.2,56
02.04.2021 08:30,28.2,70
02.04.2021 05:30,25.6,79
02.04.2021 02:30,27.2,74
01.04.2021 23:30,27.6,76
01.04.2021 20:30,28.2,76
01.04.2021 17:30,30.6,67
01.04.2021 14:30,32,60
01.04.2021 11:30,32.2,60
01.04.2021 08:30,28.4,76
01.04.2021 05:30,26.8,81
01.04.2021 02:30,27,81
31.03.2021 23:30,26.6,87
31.03.2021 20:30,27.6,80
31.03.2021 17:30,30.8,64
31.03.2021 14:30,32.6,56
31.03.2021 11:30,31.2,60
31.03.2021 08:30,25.6,84
31.03.2021 05:30,22.4,91
31.03.2021 02:30,23.4,88
30.03.2021 23:30,24.6,82
30.03.2021 20:30,27.6,70
30.03.2021 17:30,31.2,54
30.03.2021 14:30,32.2,52
30.03.2021 11:30,31.8,58
30.03.2021 08:30,27.4,84
30.03.2021 05:30,24.2,93
30.03.2021 02:30,25,88
29.03.2021 23:30,27.2,81
29.03.2021 20:30,28.6,79
29.03.2021 17:30,31.6,52
29.03.2021 14:30,32.8,61
29.03.2021 11:30,34.2,50
29.03.2021 08:30,28,78
29.03.2021 05:30,26.4,87
29.03.2021 02:30,26.2,87
28.03.2021 23:30,27.2,78
28.03.2021 20:30,28.4,79
28.03.2021 17:30,31.2,64
28.03.2021 14:30,32.8,65
28.03.2021 11:30,35.2,49
28.03.2021 08:30,28,52
28.03.2021 05:30,24.8,74
28.03.2021 02:30,25.2,52
27.03.2021 23:30,27.2,42
27.03.2021 20:30,33.2,20
27.03.2021 17:30,36.2,24
27.03.2021 14:30,40.6,16
27.03.2021 11:30,39.2,16
27.03.2021 08:30,27.4,40
27.03.2021 05:30,23.6,61
27.03.2021 02:30,24.8,67
26.03.2021 23:30,27.6,49
26.03.2021 20:30,32.2,40
26.03.2021 17:30,36.2,18
26.03.2021 14:30,38.4,18
26.03.2021 11:30,37.4,17
26.03.2021 08:30,27,47
26.03.2021 05:30,23.4,60
26.03.2021 02:30,24.4,52
25.03.2021 23:30,27.6,38
25.03.2021 20:30,32.6,26
25.03.2021 17:30,37.4,12
25.03.2021 14:30,37.8,30
25.03.2021 11:30,37.6,19
25.03.2021 08:30,26.2,58
25.03.2021 05:30,25.2,50
25.03.2021 02:30,24.8,70
24.03.2021 23:30,27.6,57
24.03.2021 20:30,31.6,40
24.03.2021 17:30,34.4,37
24.03.2021 14:30,35.8,40
24.03.2021 11:30,36,32
24.03.2021 08:30,27.4,53
24.03.2021 05:30,26.4,56
24.03.2021 02:30,26.2,70
23.03.2021 23:30,27,60
23.03.2021 20:30,30.6,36
23.03.2021 17:30,31.8,49
23.03.2021 14:30,35.2,33
23.03.2021 11:30,33.4,38
23.03.2021 08:30,25.8,65
23.03.2021 05:30,24.6,65
23.03.2021 02:30,26.6,64
22.03.2021 23:30,28,69
22.03.2021 20:30,29,66
22.03.2021 17:30,32,49
22.03.2021 14:30,33.4,49
22.03.2021 11:30,33,50
22.03.2021 08:30,25.6,84
22.03.2021 05:30,24.2,90
22.03.2021 02:30,25.6,84
21.03.2021 23:30,25.6,81
21.03.2021 20:30,28,69
21.03.2021 17:30,31.2,55
21.03.2021 14:30,33.2,40
21.03.2021 11:30,31.8,40
21.03.2021 08:30,25.4,82
21.03.2021 05:30,23.8,90
21.03.2021 02:30,24.8,88
20.03.2021 23:30,26.2,79
20.03.2021 20:30,27.4,70
20.03.2021 17:30,30.6,44
20.03.2021 14:30,31.8,43
20.03.2021 11:30,31.2,55
20.03.2021 08:30,25.4,81
20.03.2021 05:30,25,80
20.03.2021 02:30,25.8,78
19.03.2021 23:30,26.6,75
19.03.2021 20:30,27.8,66
19.03.2021 17:30,32,39
19.03.2021 14:30,33,39
19.03.2021 11:30,32.8,37
19.03.2021 08:30,25.2,70
19.03.2021 05:30,23.4,80
19.03.2021 02:30,25,76
18.03.2021 23:30,27.6,74
18.03.2021 20:30,28.2,59
18.03.2021 17:30,31.8,49
18.03.2021 14:30,33.4,48
18.03.2021 11:30,32.8,43
18.03.2021 08:30,28.2,46
18.03.2021 05:30,25.6,63
18.03.2021 02:30,28,69
17.03.2021 23:30,26.4,60
17.03.2021 20:30,31.4,37
17.03.2021 17:30,33.4,32
17.03.2021 14:30,35.2,40
17.03.2021 11:30,34.2,27
17.03.2021 08:30,24.6,62
17.03.2021 05:30,24,69
17.03.2021 02:30,27.2,74
16.03.2021 23:30,26,49
16.03.2021 20:30,31,28
16.03.2021 17:30,33.8,26
16.03.2021 14:30,35,31
16.03.2021 11:30,33.8,28
16.03.2021 08:30,26.4,49
16.03.2021 05:30,25.4,66
16.03.2021 02:30,26.2,52
15.03.2021 23:30,26.2,46
15.03.2021 20:30,30.6,28
15.03.2021 17:30,33.4,29
15.03.2021 14:30,34.6,35
15.03.2021 11:30,33.2,36
15.03.2021 08:30,27,63
15.03.2021 05:30,25.2,70
15.03.2021 02:30,24.4,68
14.03.2021 23:30,26.4,62
14.03.2021 20:30,29,51
14.03.2021 17:30,33,31
14.03.2021 14:30,34.2,38
14.03.2021 11:30,34,31
14.03.2021 08:30,26.6,53
14.03.2021 05:30,27,43
14.03.2021 02:30,26.4,53
13.03.2021 23:30,26,50
13.03.2021 20:30,30.4,46
13.03.2021 17:30,33,37
13.03.2021 14:30,35.8,31
13.03.2021 11:30,34,31
13.03.2021 08:30,24.8,71
13.03.2021 05:30,24.4,80
13.03.2021 02:30,26.6,76
12.03.2021 23:30,25,73
12.03.2021 20:30,27.4,55
12.03.2021 17:30,31.8,51
12.03.2021 14:30,32,54
12.03.2021 11:30,31.8,34
12.03.2021 08:30,24.8,83
12.03.2021 05:30,22.6,86
12.03.2021 02:30,24.2,81
11.03.2021 23:30,25,76
11.03.2021 20:30,27,72
11.03.2021 17:30,30,55
11.03.2021 14:30,31.2,50
11.03.2021 11:30,31,62
11.03.2021 08:30,25.4,67
11.03.2021 05:30,24.6,78
11.03.2021 02:30,26.2,78
10.03.2021 23:30,25.2,70
10.03.2021 20:30,28.6,56
10.03.2021 17:30,31.4,52
10.03.2021 14:30,33,54
10.03.2021 11:30,32.6,43
10.03.2021 08:30,25.4,67
10.03.2021 05:30,25.8,78
10.03.2021 02:30,26,76
09.03.2021 23:30,25,54
09.03.2021 20:30,30.4,37
09.03.2021 17:30,33.6,32
09.03.2021 14:30,35,37
09.03.2021 11:30,32.6,44
09.03.2021 08:30,24.2,80
09.03.2021 05:30,24.4,80
09.03.2021 02:30,26,81
08.03.2021 23:30,24.8,76
08.03.2021 20:30,28.2,62
08.03.2021 17:30,31,57
08.03.2021 14:30,34.4,44
08.03.2021 11:30,32.6,32
08.03.2021 08:30,22,60
08.03.2021 05:30,20.4,63
08.03.2021 02:30,21.8,63
07.03.2021 23:30,23,61
07.03.2021 20:30,27.6,49
07.03.2021 17:30,32.6,31
07.03.2021 14:30,35.4,28
07.03.2021 11:30,33.4,27
07.03.2021 08:30,22.2,86
07.03.2021 05:30,21.4,89
07.03.2021 02:30,23,88
06.03.2021 23:30,25,87
06.03.2021 20:30,27.4,80
06.03.2021 17:30,30.4,64
06.03.2021 14:30,31.6,59
06.03.2021 11:30,32.4,57
06.03.2021 08:30,26.2,86
06.03.2021 05:30,24.6,90
06.03.2021 02:30,26.4,86
05.03.2021 23:30,25.2,79
05.03.2021 20:30,28.4,55
05.03.2021 17:30,31.6,55
05.03.2021 14:30,33.4,50
05.03.2021 11:30,37,16
05.03.2021 08:30,23,76
05.03.2021 05:30,22.6,90
05.03.2021 02:30,23,76
04.03.2021 23:30,25.2,60
04.03.2021 20:30,28.8,53
04.03.2021 17:30,33.4,30
04.03.2021 14:30,35.6,26
04.03.2021 11:30,36.8,18
04.03.2021 08:30,23.2,69
04.03.2021 05:30,22,69
04.03.2021 02:30,25.6,62
03.03.2021 23:30,25.4,70
03.03.2021 20:30,27.6,62
03.03.2021 17:30,31.4,48
03.03.2021 14:30,37,31
03.03.2021 11:30,35.4,19
03.03.2021 08:30,22,57
03.03.2021 05:30,22,48
03.03.2021 02:30,23.2,53
02.03.2021 23:30,24.2,42
02.03.2021 20:30,29,29
02.03.2021 17:30,32,32
02.03.2021 14:30,35,32
02.03.2021 11:30,34,37
02.03.2021 08:30,24,71
02.03.2021 05:30,22.2,77
02.03.2021 02:30,24.8,71
01.03.2021 23:30,26,67
01.03.2021 20:30,29,59
01.03.2021 17:30,32.4,42
01.03.2021 14:30,34.8,37
01.03.2021 11:30,33.4,40
01.03.2021 08:30,22.8,68
01.03.2021 05:30,23.4,60
01.03.2021 02:30,25.4,61
28.02.2021 23:30,26.2,51
28.02.2021 20:30,30.2,39
28.02.2021 17:30,32.8,36
28.02.2021 14:30,34.6,34
28.02.2021 11:30,35.4,25
28.02.2021 08:30,23,68
28.02.2021 05:30,23,78
28.02.2021 02:30,24.8,76
27.02.2021 23:30,27,51
27.02.2021 20:30,29.8,38
27.02.2021 17:30,31.4,37
27.02.2021 14:30,32,48
27.02.2021 11:30,31.4,54
27.02.2021 08:30,22.4,84
27.02.2021 05:30,22.4,81
27.02.2021 02:30,24,80
26.02.2021 23:30,25.6,73
26.02.2021 20:30,27.2,62
26.02.2021 17:30,31.4,41
26.02.2021 14:30,33.6,36
26.02.2021 11:30,32.4,29
26.02.2021 08:30,23.2,70
26.02.2021 05:30,24,83
26.02.2021 02:30,25.6,79
25.02.2021 23:30,24.8,57
25.02.2021 20:30,29.2,39
25.02.2021 17:30,31.4,40
25.02.2021 14:30,34.2,37
25.02.2021 11:30,32.6,30
25.02.2021 08:30,23,68
25.02.2021 05:30,23,73
25.02.2021 02:30,24.4,69
24.02.2021 23:30,26,54
24.02.2021 20:30,30,38
24.02.2021 17:30,33.6,32
24.02.2021 14:30,35,33
24.02.2021 11:30,34,33
24.02.2021 08:30,23,79
24.02.2021 05:30,23,74
24.02.2021 02:30,23.8,71
23.02.2021 23:30,25.6,59
23.02.2021 20:30,29.4,40
23.02.2021 17:30,32,49
23.02.2021 14:30,34,41
23.02.2021 11:30,32.4,42
23.02.2021 08:30,23.6,72
23.02.2021 05:30,22.6,73
23.02.2021 02:30,23.6,67
22.02.2021 23:30,25.6,60
22.02.2021 17:30,31.6,45
22.02.2021 14:30,34.2,40
22.02.2021 11:30,33.2,36
22.02.2021 08:30,23.8,63
22.02.2021 05:30,22.8,62
22.02.2021 02:30,23.2,67
21.02.2021 23:30,27.4,48
21.02.2021 20:30,29,40
21.02.2021 17:30,31.8,40
21.02.2021 14:30,35.8,27
21.02.2021 11:30,32.4,32
21.02.2021 08:30,24.6,52
21.02.2021 05:30,23.4,52
21.02.2021 02:30,24.2,49
20.02.2021 23:30,24,65
20.02.2021 20:30,27.2,52
20.02.2021 17:30,28.8,47
20.02.2021 14:30,34.2,24
20.02.2021 11:30,31.4,31
20.02.2021 08:30,21.6,64
20.02.2021 05:30,20,78
20.02.2021 02:30,22,77
19.02.2021 23:30,23.8,71
19.02.2021 20:30,27,53
19.02.2021 17:30,28.8,55
19.02.2021 14:30,32.6,41
19.02.2021 11:30,30.2,38
19.02.2021 08:30,23.8,58
19.02.2021 05:30,22.4,69
19.02.2021 02:30,24,63
18.02.2021 23:30,23.6,67
18.02.2021 20:30,28,61
18.02.2021 17:30,29.8,57
18.02.2021 14:30,30,46
18.02.2021 11:30,30,44
18.02.2021 08:30,21.4,89
18.02.2021 05:30,21.6,87
18.02.2021 02:30,22.4,84
17.02.2021 23:30,23,78
17.02.2021 20:30,26.2,66
17.02.2021 17:30,27.2,63
17.02.2021 14:30,28.8,56
17.02.2021 11:30,28.6,54
17.02.2021 08:30,22.4,84
17.02.2021 05:30,21.8,91
17.02.2021 02:30,21,86
16.02.2021 23:30,23.2,75
16.02.2021 20:30,24.4,76
16.02.2021 17:30,26.2,68
16.02.2021 14:30,28.4,61
16.02.2021 11:30,27.6,63
16.02.2021 08:30,22.2,93
16.02.2021 05:30,22.6,86
16.02.2021 02:30,22.8,84
15.02.2021 23:30,23.8,80
15.02.2021 20:30,25,68
15.02.2021 17:30,27.2,67
15.02.2021 14:30,29.8,54
15.02.2021 11:30,28.2,55
15.02.2021 08:30,22.6,83
15.02.2021 05:30,21.6,81
15.02.2021 02:30,23.4,69
14.02.2021 23:30,23.8,69
14.02.2021 20:30,25.6,62
14.02.2021 17:30,28.2,52
14.02.2021 14:30,30.2,56
14.02.2021 11:30,28.4,50
14.02.2021 08:30,21.4,84
14.02.2021 05:30,21.4,84
14.02.2021 02:30,22.8,79
13.02.2021 23:30,23.4,78
13.02.2021 20:30,25.8,70
13.02.2021 17:30,28.8,53
13.02.2021 14:30,31,44
13.02.2021 11:30,30.2,30
13.02.2021 08:30,18.6,71
13.02.2021 05:30,18.6,70
13.02.2021 02:30,20.2,73
12.02.2021 23:30,22.8,74
12.02.2021 20:30,25.8,67
12.02.2021 17:30,29.2,50
12.02.2021 14:30,30.8,43
12.02.2021 11:30,30.4,37
12.02.2021 08:30,22,66
12.02.2021 05:30,19.4,77
12.02.2021 02:30,21,82
11.02.2021 23:30,22.4,74
11.02.2021 20:30,26.4,57
11.02.2021 17:30,30,39
11.02.2021 14:30,34.2,30
11.02.2021 11:30,31.2,28
11.02.2021 08:30,19.4,77
11.02.2021 05:30,18.8,75
11.02.2021 02:30,20,81
10.02.2021 23:30,21.8,79
10.02.2021 20:30,25.4,53
10.02.2021 17:30,28.8,54
10.02.2021 14:30,31.4,32
10.02.2021 11:30,30.6,26
10.02.2021 08:30,18,75
10.02.2021 05:30,18,73
10.02.2021 02:30,19.4,64
09.02.2021 23:30,21.6,59
09.02.2021 20:30,26.4,44
09.02.2021 17:30,29.6,38
09.02.2021 14:30,32.2,30
09.02.2021 11:30,32.6,19
09.02.2021 08:30,18.4,68
09.02.2021 05:30,18.2,66
09.02.2021 02:30,20,63
08.02.2021 23:30,23.4,44
08.02.2021 20:30,27,33
08.02.2021 17:30,30.4,35
08.02.2021 14:30,34.2,18
08.02.2021 11:30,31,26
08.02.2021 08:30,19.4,60
08.02.2021 05:30,19.4,58
08.02.2021 02:30,20.6,55
07.02.2021 23:30,23.8,49
07.02.2021 20:30,27,35
07.02.2021 17:30,30.2,31
07.02.2021 14:30,34.4,22
07.02.2021 11:30,29.8,25
07.02.2021 08:30,24,33
07.02.2021 05:30,24.2,34
07.02.2021 02:30,25.4,35
06.02.2021 23:30,23.4,49
06.02.2021 20:30,26.8,47
06.02.2021 17:30,29.6,41
06.02.2021 14:30,33.6,25
06.02.2021 11:30,29.4,30
06.02.2021 08:30,18.2,66
06.02.2021 05:30,17.8,65
06.02.2021 02:30,19.6,57
05.02.2021 23:30,23,47
05.02.2021 20:30,25.6,49
05.02.2021 17:30,29,37
05.02.2021 14:30,30.8,38
05.02.2021 11:30,29.2,34
05.02.2021 08:30,20.8,73
05.02.2021 05:30,22.2,73
05.02.2021 02:30,21.6,72
04.02.2021 23:30,22.4,66
04.02.2021 20:30,25.4,60
04.02.2021 17:30,29.2,45
04.02.2021 14:30,30.6,40
04.02.2021 11:30,30.2,28
04.02.2021 08:30,19.8,76
04.02.2021 05:30,20,76
04.02.2021 02:30,20.6,73
03.02.2021 23:30,22.6,68
03.02.2021 20:30,25.2,58
03.02.2021 17:30,30.6,34
03.02.2021 14:30,33.6,23
03.02.2021 11:30,31.4,25
03.02.2021 08:30,19.8,81
03.02.2021 05:30,20,81
03.02.2021 02:30,21.2,72
02.02.2021 23:30,22.6,74
02.02.2021 20:30,26.6,53
02.02.2021 17:30,30,49
02.02.2021 14:30,36.2,18
02.02.2021 11:30,32.4,28
02.02.2021 08:30,22.6,60
02.02.2021 05:30,20.4,75
02.02.2021 02:30,22.2,81
01.02.2021 23:30,23.8,74
01.02.2021 20:30,26.8,61
01.02.2021 17:30,30,48
01.02.2021 14:30,32.8,42
01.02.2021 11:30,31,39
01.02.2021 08:30,23.2,56
01.02.2021 05:30,20.4,71
01.02.2021 02:30,20.4,78
31.01.2021 23:30,21.4,70
31.01.2021 20:30,25.6,39
31.01.2021 17:30,28.2,45
31.01.2021 14:30,31.2,38
31.01.2021 11:30,29.8,34
31.01.2021 08:30,19.4,67
31.01.2021 05:30,18,81
31.01.2021 02:30,19.2,74
30.01.2021 23:30,20.8,63
30.01.2021 20:30,24.4,52
30.01.2021 17:30,28.4,44
30.01.2021 14:30,32.8,32
30.01.2021 11:30,29.2,35
30.01.2021 08:30,17.8,88
30.01.2021 05:30,17.4,88
30.01.2021 02:30,18.6,88
29.01.2021 23:30,20.6,84
29.01.2021 20:30,23.2,72
29.01.2021 17:30,27.4,50
29.01.2021 14:30,30,47
29.01.2021 11:30,28,41
29.01.2021 08:30,16.4,90
29.01.2021 05:30,16.2,87
29.01.2021 02:30,17.2,84
28.01.2021 23:30,19,81
28.01.2021 20:30,22.2,71
28.01.2021 17:30,26.4,57
28.01.2021 14:30,29.4,46
28.01.2021 11:30,27.2,49
28.01.2021 08:30,17.2,90
28.01.2021 05:30,17.2,84
28.01.2021 02:30,18.2,88
27.01.2021 23:30,19.6,83
27.01.2021 20:30,21.4,72
27.01.2021 17:30,27,53
27.01.2021 14:30,28.8,40
27.01.2021 11:30,26.8,47
27.01.2021 08:30,16.6,90
27.01.2021 05:30,16.8,88
27.01.2021 02:30,18,86
26.01.2021 23:30,19.4,83
26.01.2021 20:30,22.8,68
26.01.2021 17:30,26.2,51
26.01.2021 14:30,28.4,43
26.01.2021 11:30,28.2,39
26.01.2021 08:30,17.8,86
26.01.2021 05:30,17.8,82
26.01.2021 02:30,18.8,79
25.01.2021 23:30,21.4,70
25.01.2021 20:30,23.8,67
25.01.2021 17:30,27,46
25.01.2021 14:30,30.2,37
25.01.2021 11:30,27,40
25.01.2021 08:30,17.6,86
25.01.2021 05:30,17.6,78
25.01.2021 02:30,18.8,77
24.01.2021 23:30,21.2,68
24.01.2021 20:30,23.4,69
24.01.2021 17:30,28,47
24.01.2021 14:30,30.6,41
24.01.2021 11:30,28.6,44
24.01.2021 08:30,19.2,88
24.01.2021 05:30,19.6,87
24.01.2021 02:30,21,86
23.01.2021 23:30,22.6,76
23.01.2021 20:30,25.4,64
23.01.2021 17:30,29,51
23.01.2021 14:30,32.8,41
23.01.2021 11:30,29.6,44
23.01.2021 08:30,20.2,75
23.01.2021 05:30,20,85
23.01.2021 02:30,21.2,86
22.01.2021 23:30,22.2,76
22.01.2021 20:30,24.4,66
22.01.2021 17:30,28.2,57
22.01.2021 14:30,31,45
22.01.2021 11:30,28.8,42
22.01.2021 08:30,18.8,83
22.01.2021 05:30,18.4,83
22.01.2021 02:30,20,83
21.01.2021 23:30,22,79
21.01.2021 20:30,24.4,71
21.01.2021 17:30,28.2,57
21.01.2021 14:30,30,31
21.01.2021 11:30,28.4,43
21.01.2021 08:30,20.6,68
21.01.2021 05:30,19.4,67
21.01.2021 02:30,20,66
20.01.2021 23:30,21.4,54
20.01.2021 20:30,25.4,49
20.01.2021 17:30,29,37
20.01.2021 14:30,32.4,40
20.01.2021 11:30,29.4,36
20.01.2021 08:30,20.8,80
20.01.2021 05:30,20.6,82
20.01.2021 02:30,22,77
19.01.2021 23:30,23.8,74
19.01.2021 20:30,26.2,61
19.01.2021 17:30,30,50
19.01.2021 14:30,32.8,38
19.01.2021 11:30,30.6,38
19.01.2021 08:30,21.4,72
19.01.2021 05:30,20.6,78
19.01.2021 02:30,21.4,70
18.01.2021 23:30,22.6,65
18.01.2021 20:30,25.6,67
18.01.2021 17:30,29.8,40
18.01.2021 14:30,31.2,51
18.01.2021 11:30,28.4,50
18.01.2021 08:30,22.6,84
18.01.2021 05:30,21.8,76
18.01.2021 02:30,22,84
17.01.2021 23:30,23.4,75
17.01.2021 20:30,25.4,69
17.01.2021 17:30,29,48
17.01.2021 14:30,30.4,39
17.01.2021 11:30,28.6,45
17.01.2021 08:30,19.4,85
17.01.2021 05:30,19.4,85
17.01.2021 02:30,20.4,84
16.01.2021 23:30,21.8,77
16.01.2021 20:30,24,68
16.01.2021 17:30,27,52
16.01.2021 14:30,30.2,43
16.01.2021 11:30,29.6,38
16.01.2021 08:30,18.4,86
16.01.2021 05:30,18,82
16.01.2021 02:30,19.2,79
15.01.2021 23:30,21.4,69
15.01.2021 20:30,23.6,70
15.01.2021 17:30,28.2,44
15.01.2021 14:30,28.4,54
15.01.2021 11:30,28.6,54
15.01.2021 08:30,20.8,87
15.01.2021 05:30,21.6,86
15.01.2021 02:30,22.4,81
14.01.2021 23:30,22.8,76
14.01.2021 20:30,25.2,74
14.01.2021 17:30,29,42
14.01.2021 14:30,30.6,52
14.01.2021 11:30,30.6,50
